event_id,flow_id,created_at,transaction_lifecycle_event,decline_reason,decline_type,payment_method,transaction_id,transaction_type,amount,currency_code,processor_merchant_account_id,payment_instrument_type
d2ac176f-ebd8-47b4-96f8-347a398ff050,5dc1d390-662f-4541-b9f0-158288034bc9,"2021-06-03 07:47:50.795361",,,,NEVER,e30e3a54-c034-48b2-9b31-9593fa9fb6b7,SALE,94916,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
0e8d63d8-5600-4b17-9f8c-c1edc7da5da7,5dc1d390-662f-4541-b9f0-158288034bc9,"2021-06-03 07:47:50.80733",,,,NEVER,e30e3a54-c034-48b2-9b31-9593fa9fb6b7,SALE,94916,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
77bf13f8-836c-4887-bdfd-4ea161346987,912442fa-5118-4ebf-9c8c-31cbcb689110,"2021-06-03 07:47:50.815047",AUTHORIZATION_FAILED,,,NEVER,8a550ab5-d091-43cd-ae01-24a57d9507ec,SALE,86755,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
acd9bfe9-36f6-4d8f-9f2e-7e42c50cc3ad,36f81630-8210-4802-a277-f29c69a4b598,"2021-06-03 07:47:50.815081",,,,NEVER,f010b76a-5c9f-4b68-892e-cd7447dfa61a,SALE,60254,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
f789ceb9-1121-4260-ad21-381d61b48689,36f81630-8210-4802-a277-f29c69a4b598,"2021-06-03 07:47:50.875301",,,,NEVER,f010b76a-5c9f-4b68-892e-cd7447dfa61a,SALE,60254,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
61c23e29-f61f-4a8b-a358-5479c72f6ac4,5dc1d390-662f-4541-b9f0-158288034bc9,"2021-06-03 07:47:50.890025",AUTHORIZATION_SUBMITTED,,,NEVER,e30e3a54-c034-48b2-9b31-9593fa9fb6b7,SALE,94916,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
43056852-b9e8-4f6f-a21f-90faf597de3e,36f81630-8210-4802-a277-f29c69a4b598,"2021-06-03 07:47:50.894305",AUTHORIZATION_SUBMITTED,,,NEVER,f010b76a-5c9f-4b68-892e-cd7447dfa61a,SALE,60254,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
a69236de-c501-4a6b-b253-345c2f5fcf05,5dc1d390-662f-4541-b9f0-158288034bc9,"2021-06-03 07:47:50.912976",AUTHORIZATION_FAILED,,,NEVER,e30e3a54-c034-48b2-9b31-9593fa9fb6b7,SALE,94916,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
ffb8bcee-3a59-4a9f-8bcc-80b6e519fb79,287a51a6-1747-4b59-adaa-078c2c5c13a8,"2021-06-03 07:47:50.925075",,,,NEVER,01026f01-d770-4cfa-9c4a-1884cd071766,SALE,61648,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
c1dc91ce-c6c4-4f6e-9755-ea42ef9fa8bd,287a51a6-1747-4b59-adaa-078c2c5c13a8,"2021-06-03 07:47:50.932919",,,,NEVER,01026f01-d770-4cfa-9c4a-1884cd071766,SALE,61648,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
efb2849a-ea2c-4899-8e5c-12a6ca9c09a2,287a51a6-1747-4b59-adaa-078c2c5c13a8,"2021-06-03 07:47:50.94208",AUTHORIZATION_SUBMITTED,,,NEVER,01026f01-d770-4cfa-9c4a-1884cd071766,SALE,61648,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
2828e378-1922-4473-959c-591ee7def09f,287a51a6-1747-4b59-adaa-078c2c5c13a8,"2021-06-03 07:47:50.959312",AUTHORIZATION_FAILED,,,NEVER,01026f01-d770-4cfa-9c4a-1884cd071766,SALE,61648,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
fb6a30cb-6cd7-4ff2-b6a0-074ea880a3e1,36f81630-8210-4802-a277-f29c69a4b598,"2021-06-03 07:47:50.972832",AUTHORIZATION_FAILED,,,NEVER,f010b76a-5c9f-4b68-892e-cd7447dfa61a,SALE,60254,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
67f77215-981c-4a90-96d2-37d5a73d7408,dec4f3e6-0c3f-409e-a611-3ff6f01f2cc1,"2021-06-03 07:47:50.993158",,,,NEVER,5faf24e4-d816-4594-8169-d23fe0f5df77,SALE,60990,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
d4afb857-b7e4-4de3-a535-2c2fb79829d2,5625e145-6c43-47d6-92eb-f5b21465a4c2,"2021-06-03 07:47:50.992957",,,,NEVER,ebd58444-6905-49ce-b24c-feab19ca0ebd,SALE,16616,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
bd15f218-f546-4d7a-9d5e-77fde2ce93d1,dec4f3e6-0c3f-409e-a611-3ff6f01f2cc1,"2021-06-03 07:47:51.001773",,,,NEVER,5faf24e4-d816-4594-8169-d23fe0f5df77,SALE,60990,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
037e45ed-3bd4-4549-b7ff-24f22694429f,5625e145-6c43-47d6-92eb-f5b21465a4c2,"2021-06-03 07:47:51.004464",,,,NEVER,ebd58444-6905-49ce-b24c-feab19ca0ebd,SALE,16616,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
a46e0749-cc14-49fd-9c7d-0a8eafc40cd4,d7c7dc9a-b9d5-40bf-9667-832ea6a7a8cf,"2021-06-03 07:47:51.008701",,,,NEVER,3dae7b54-7554-4b29-828a-5e8bda245b4f,SALE,82087,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
585c4ff5-1222-44b9-b28a-90642c43a454,dec4f3e6-0c3f-409e-a611-3ff6f01f2cc1,"2021-06-03 07:47:51.01367",AUTHORIZATION_SUBMITTED,,,NEVER,5faf24e4-d816-4594-8169-d23fe0f5df77,SALE,60990,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
65ed1c58-69ba-4e08-ab0e-7e63ffc7d691,d7c7dc9a-b9d5-40bf-9667-832ea6a7a8cf,"2021-06-03 07:47:51.017301",,,,NEVER,3dae7b54-7554-4b29-828a-5e8bda245b4f,SALE,82087,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
7e5cc545-e75a-4d23-8513-129ac71b7960,d7c7dc9a-b9d5-40bf-9667-832ea6a7a8cf,"2021-06-03 07:47:51.027066",AUTHORIZATION_SUBMITTED,,,NEVER,3dae7b54-7554-4b29-828a-5e8bda245b4f,SALE,82087,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
b98ac94f-4011-43d2-9a22-e379794beb16,dec4f3e6-0c3f-409e-a611-3ff6f01f2cc1,"2021-06-03 07:47:51.028905",AUTHORIZATION_FAILED,,,NEVER,5faf24e4-d816-4594-8169-d23fe0f5df77,SALE,60990,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
304e0a82-544e-492c-b135-348ce08030bb,f3ce6d64-64f4-49e6-9b17-69b369e8f043,"2021-06-03 07:47:51.031738",,,,NEVER,f752ea56-44ed-450b-94cd-f4cbc22d97b8,SALE,45787,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
b37ee214-83fd-41d2-9c6a-e5da40aac095,f3ce6d64-64f4-49e6-9b17-69b369e8f043,"2021-06-03 07:47:51.036969",,,,NEVER,f752ea56-44ed-450b-94cd-f4cbc22d97b8,SALE,45787,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
8e4511f4-adf1-477e-b66e-b2414fac94f7,f3ce6d64-64f4-49e6-9b17-69b369e8f043,"2021-06-03 07:47:51.04318",AUTHORIZATION_SUBMITTED,,,NEVER,f752ea56-44ed-450b-94cd-f4cbc22d97b8,SALE,45787,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
c6db2fff-324f-40cd-ae89-aa1b2048fedb,d7c7dc9a-b9d5-40bf-9667-832ea6a7a8cf,"2021-06-03 07:47:51.05033",AUTHORIZATION_FAILED,,,NEVER,3dae7b54-7554-4b29-828a-5e8bda245b4f,SALE,82087,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
8186bb17-dead-4231-961a-1254ebfb9cb3,f3ce6d64-64f4-49e6-9b17-69b369e8f043,"2021-06-03 07:47:51.056976",AUTHORIZATION_FAILED,,,NEVER,f752ea56-44ed-450b-94cd-f4cbc22d97b8,SALE,45787,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
afd17c66-a03c-4658-b1f6-8a37c50e0777,2cb3410d-ceef-4bcc-97a4-333d6ca28033,"2021-06-03 07:47:51.061679",,,,NEVER,154aa833-a7db-4eb2-ab68-5167eb282765,SALE,97293,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
d0bdf7df-affa-4146-97fa-ab25c55e7b3f,b60ada2c-163d-4505-a701-f7fc2153bc6b,"2021-06-03 07:47:51.064792",,,,NEVER,725067c9-f0d9-4f17-992d-c6269ba0b3c9,SALE,35453,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
84e838d6-85a3-473d-b0ea-eae5606d3bdb,5e93ba0e-625d-4cb4-8c1e-384e4dcdcbab,"2021-06-03 07:47:51.065463",,,,NEVER,f4db50ac-b524-453f-a679-03308661a72c,SALE,35847,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
882457c5-97f3-4d9f-96fe-f281a5312972,2cb3410d-ceef-4bcc-97a4-333d6ca28033,"2021-06-03 07:47:51.069863",,,,NEVER,154aa833-a7db-4eb2-ab68-5167eb282765,SALE,97293,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
7cdef59d-562a-417e-a577-baf98f004814,5e93ba0e-625d-4cb4-8c1e-384e4dcdcbab,"2021-06-03 07:47:51.072834",,,,NEVER,f4db50ac-b524-453f-a679-03308661a72c,SALE,35847,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
a0f77a20-f745-4629-a6fd-706c0fa4f439,b60ada2c-163d-4505-a701-f7fc2153bc6b,"2021-06-03 07:47:51.073885",,,,NEVER,725067c9-f0d9-4f17-992d-c6269ba0b3c9,SALE,35453,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
bbe9dace-8639-4e46-981c-1f4b6b231c63,2cb3410d-ceef-4bcc-97a4-333d6ca28033,"2021-06-03 07:47:51.080689",AUTHORIZATION_SUBMITTED,,,NEVER,154aa833-a7db-4eb2-ab68-5167eb282765,SALE,97293,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
fc3e423e-abc9-41c9-b2ba-2f9b92e3bfde,b60ada2c-163d-4505-a701-f7fc2153bc6b,"2021-06-03 07:47:51.083326",AUTHORIZATION_SUBMITTED,,,NEVER,725067c9-f0d9-4f17-992d-c6269ba0b3c9,SALE,35453,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
7876742b-9faa-4a42-8e5a-580b3b1309c5,5e93ba0e-625d-4cb4-8c1e-384e4dcdcbab,"2021-06-03 07:47:51.086855",AUTHORIZATION_SUBMITTED,,,NEVER,f4db50ac-b524-453f-a679-03308661a72c,SALE,35847,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
2624e735-a96b-4c66-a398-9f6b3c7a4c61,5625e145-6c43-47d6-92eb-f5b21465a4c2,"2021-06-03 07:47:51.097916",AUTHORIZATION_SUBMITTED,,,NEVER,ebd58444-6905-49ce-b24c-feab19ca0ebd,SALE,16616,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
329f632d-9b06-4a66-a115-7cba79987d60,2cb3410d-ceef-4bcc-97a4-333d6ca28033,"2021-06-03 07:47:51.100232",AUTHORIZATION_FAILED,,,NEVER,154aa833-a7db-4eb2-ab68-5167eb282765,SALE,97293,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
6639477c-5532-4fe9-a78f-bd65031b9941,b60ada2c-163d-4505-a701-f7fc2153bc6b,"2021-06-03 07:47:51.10121",AUTHORIZATION_FAILED,,,NEVER,725067c9-f0d9-4f17-992d-c6269ba0b3c9,SALE,35453,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
9fc0d028-26f5-4eaa-a0be-d7d81980b9fb,ab36ee58-c36a-487c-a044-e2d304a9a41c,"2021-06-03 07:47:51.107211",,,,NEVER,3f001d53-899c-4c13-87ef-330068f1d2c8,SALE,3570,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
acd778dd-afc7-43e5-b923-adf7257808be,5e93ba0e-625d-4cb4-8c1e-384e4dcdcbab,"2021-06-03 07:47:51.115663",AUTHORIZATION_FAILED,,,NEVER,f4db50ac-b524-453f-a679-03308661a72c,SALE,35847,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
33dac74c-ab80-4724-98de-efc06e072800,6a3d4e35-ab65-4e4a-a00e-0863b0827b0c,"2021-06-03 07:47:51.136204",,,,NEVER,6e244765-375d-4e9b-b605-e43f5ff83b15,SALE,37507,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
7096a5f1-20ac-42c9-9e66-4b51dc65821e,6a3d4e35-ab65-4e4a-a00e-0863b0827b0c,"2021-06-03 07:47:51.143719",,,,NEVER,6e244765-375d-4e9b-b605-e43f5ff83b15,SALE,37507,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
12bba1b4-ca2e-4134-bbdd-bd4f588a1ae0,6a3d4e35-ab65-4e4a-a00e-0863b0827b0c,"2021-06-03 07:47:51.152837",AUTHORIZATION_SUBMITTED,,,NEVER,6e244765-375d-4e9b-b605-e43f5ff83b15,SALE,37507,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
0318e60e-31b0-4646-8e39-179f7a392df5,4426b606-cf1b-47bb-aee9-946bbe1878bf,"2021-06-03 07:47:51.168598",,,,NEVER,34d241c2-ba43-4519-838e-d76d986cd612,SALE,86712,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
7c27bc45-809e-4652-b7b5-7c9aab4b911c,6a3d4e35-ab65-4e4a-a00e-0863b0827b0c,"2021-06-03 07:47:51.168799",AUTHORIZATION_FAILED,,,NEVER,6e244765-375d-4e9b-b605-e43f5ff83b15,SALE,37507,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
a8a43146-127e-4a2a-8739-26b1160741b1,4426b606-cf1b-47bb-aee9-946bbe1878bf,"2021-06-03 07:47:51.17472",,,,NEVER,34d241c2-ba43-4519-838e-d76d986cd612,SALE,86712,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
5327340c-362e-4cc2-b11b-90734902b12b,5625e145-6c43-47d6-92eb-f5b21465a4c2,"2021-06-03 07:47:51.183338",AUTHORIZATION_FAILED,,,NEVER,ebd58444-6905-49ce-b24c-feab19ca0ebd,SALE,16616,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
7ecdccbc-c680-4ee9-b791-deb95c4540d9,4426b606-cf1b-47bb-aee9-946bbe1878bf,"2021-06-03 07:47:51.182367",AUTHORIZATION_SUBMITTED,,,NEVER,34d241c2-ba43-4519-838e-d76d986cd612,SALE,86712,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
4eb458a3-7259-4d16-8c3d-71f8e458a862,1dfbecc9-5715-431f-a8de-ec1821155c63,"2021-06-03 07:47:51.188062",,,,NEVER,c4ce047f-e099-46dc-8f42-4833632f64fc,SALE,55202,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
ddace3e3-2934-4231-aeb2-a3e73761a5c7,ab36ee58-c36a-487c-a044-e2d304a9a41c,"2021-06-03 07:47:51.195988",,,,NEVER,3f001d53-899c-4c13-87ef-330068f1d2c8,SALE,3570,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
5349cd15-743c-4927-a1fb-97f3a343fbc3,1dfbecc9-5715-431f-a8de-ec1821155c63,"2021-06-03 07:47:51.196216",,,,NEVER,c4ce047f-e099-46dc-8f42-4833632f64fc,SALE,55202,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
b08d9973-453f-457f-9a6b-6749d4d38ca4,8610066b-3eaa-4af2-9345-589536314bb7,"2021-06-03 07:47:51.197271",,,,NEVER,2bf1b80d-f2a9-4d4a-aa07-7ccce6226bf6,SALE,3303,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
226279c2-c9f0-46bc-a33f-207f24429e53,4426b606-cf1b-47bb-aee9-946bbe1878bf,"2021-06-03 07:47:51.201699",AUTHORIZATION_FAILED,,,NEVER,34d241c2-ba43-4519-838e-d76d986cd612,SALE,86712,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
8a641fbf-61c6-46f8-928a-1532b384cd98,8610066b-3eaa-4af2-9345-589536314bb7,"2021-06-03 07:47:51.202366",,,,NEVER,2bf1b80d-f2a9-4d4a-aa07-7ccce6226bf6,SALE,3303,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
63448203-80c9-4f20-a2d8-2cfa13015d25,1dfbecc9-5715-431f-a8de-ec1821155c63,"2021-06-03 07:47:51.205237",AUTHORIZATION_SUBMITTED,,,NEVER,c4ce047f-e099-46dc-8f42-4833632f64fc,SALE,55202,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
8864a645-f68f-40f6-9727-fe0c705fd4ed,8610066b-3eaa-4af2-9345-589536314bb7,"2021-06-03 07:47:51.209074",AUTHORIZATION_SUBMITTED,,,NEVER,2bf1b80d-f2a9-4d4a-aa07-7ccce6226bf6,SALE,3303,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
aec20bad-8428-46ce-bb90-585a0a3f4351,ab36ee58-c36a-487c-a044-e2d304a9a41c,"2021-06-03 07:47:51.210299",AUTHORIZATION_SUBMITTED,,,NEVER,3f001d53-899c-4c13-87ef-330068f1d2c8,SALE,3570,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
97627659-2823-479e-be71-3e183ae5e60d,7eacab4c-4cbb-46eb-be5b-517803a3cb56,"2021-06-03 07:47:51.220299",,,,NEVER,a4def0f2-c83c-48b8-950c-f02a9dafa505,SALE,55248,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
aec10aee-b68c-4b18-af2d-2d21197caaa1,8610066b-3eaa-4af2-9345-589536314bb7,"2021-06-03 07:47:51.223303",AUTHORIZATION_FAILED,,,NEVER,2bf1b80d-f2a9-4d4a-aa07-7ccce6226bf6,SALE,3303,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
24c998ba-ff0d-42f9-b1f3-7f198d6c24b4,7eacab4c-4cbb-46eb-be5b-517803a3cb56,"2021-06-03 07:47:51.22716",,,,NEVER,a4def0f2-c83c-48b8-950c-f02a9dafa505,SALE,55248,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
4c511c09-89a9-406c-9fd1-2efff77945ed,7eacab4c-4cbb-46eb-be5b-517803a3cb56,"2021-06-03 07:47:51.235768",AUTHORIZATION_SUBMITTED,,,NEVER,a4def0f2-c83c-48b8-950c-f02a9dafa505,SALE,55248,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
fc6d3edc-e137-4517-90d2-dcb875b440ad,7eacab4c-4cbb-46eb-be5b-517803a3cb56,"2021-06-03 07:47:51.249467",AUTHORIZATION_FAILED,,,NEVER,a4def0f2-c83c-48b8-950c-f02a9dafa505,SALE,55248,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
e0c8185c-a5fc-499e-8c0a-d2cc3a4bc571,2a11140e-f36d-4286-9cea-71d8469f8c89,"2021-06-03 07:47:51.254828",,,,NEVER,ed5e8af0-34e4-4a95-a957-e7abd43b1758,SALE,98658,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
bc64d098-f0cd-4f09-9e35-ff67263b33ed,2a11140e-f36d-4286-9cea-71d8469f8c89,"2021-06-03 07:47:51.262618",,,,NEVER,ed5e8af0-34e4-4a95-a957-e7abd43b1758,SALE,98658,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
f13b5042-f91c-4dfe-b213-249b9f3c1016,2a11140e-f36d-4286-9cea-71d8469f8c89,"2021-06-03 07:47:51.271219",AUTHORIZATION_SUBMITTED,,,NEVER,ed5e8af0-34e4-4a95-a957-e7abd43b1758,SALE,98658,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
91b43438-cbea-4e95-8133-0d5c832082a0,b1d5ff16-986d-450c-91ba-98363210c90e,"2021-06-03 07:47:51.276493",,,,NEVER,c9b28b77-0a39-4af2-a119-d89af5734e36,SALE,26566,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
e57b7081-045b-4d8e-83cd-37f26497d979,b1d5ff16-986d-450c-91ba-98363210c90e,"2021-06-03 07:47:51.282842",,,,NEVER,c9b28b77-0a39-4af2-a119-d89af5734e36,SALE,26566,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
19a265d1-0201-4fd2-b86c-0ddb97459f04,b1d5ff16-986d-450c-91ba-98363210c90e,"2021-06-03 07:47:51.288967",AUTHORIZATION_SUBMITTED,,,NEVER,c9b28b77-0a39-4af2-a119-d89af5734e36,SALE,26566,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
25422f4a-be7d-484c-97fd-5e890724f3da,2a11140e-f36d-4286-9cea-71d8469f8c89,"2021-06-03 07:47:51.289768",AUTHORIZATION_FAILED,,,NEVER,ed5e8af0-34e4-4a95-a957-e7abd43b1758,SALE,98658,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
a1e12947-17dd-4b40-984d-adef37db296b,b1d5ff16-986d-450c-91ba-98363210c90e,"2021-06-03 07:47:51.306566",AUTHORIZATION_FAILED,,,NEVER,c9b28b77-0a39-4af2-a119-d89af5734e36,SALE,26566,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
c4714e12-34b8-41a0-87b7-b541eff982d0,ab36ee58-c36a-487c-a044-e2d304a9a41c,"2021-06-03 07:47:51.316432",AUTHORIZATION_FAILED,,,NEVER,3f001d53-899c-4c13-87ef-330068f1d2c8,SALE,3570,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
80067b13-5dba-4af7-b23a-0a28decf5c50,0d8ef6d8-7f40-4c1c-b962-20fd765760e0,"2021-06-03 07:47:51.352337",,,,NEVER,3482cc44-40b6-4e03-a553-cf3f5eaaeda5,SALE,22717,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
3edc9f82-2f01-415e-82c3-fa6094f10a23,0d8ef6d8-7f40-4c1c-b962-20fd765760e0,"2021-06-03 07:47:51.356799",,,,NEVER,3482cc44-40b6-4e03-a553-cf3f5eaaeda5,SALE,22717,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
ed219f66-0c1d-45d4-b0ae-0d84585298cd,c3713805-6217-4fdc-ade5-fc585f56ecac,"2021-06-03 07:47:51.35932",,,,NEVER,4442b23f-6864-4714-a098-73dee5cab2e9,SALE,87298,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
67a41896-4de2-4289-ac16-04ee90166523,c3713805-6217-4fdc-ade5-fc585f56ecac,"2021-06-03 07:47:51.368853",,,,NEVER,4442b23f-6864-4714-a098-73dee5cab2e9,SALE,87298,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
e1941525-1c09-494a-ac1c-61c2c6068fee,0d8ef6d8-7f40-4c1c-b962-20fd765760e0,"2021-06-03 07:47:51.379125",AUTHORIZATION_SUBMITTED,,,NEVER,3482cc44-40b6-4e03-a553-cf3f5eaaeda5,SALE,22717,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
09343539-6f3a-4e39-8e6e-b37239d44b2b,c3713805-6217-4fdc-ade5-fc585f56ecac,"2021-06-03 07:47:51.381265",AUTHORIZATION_SUBMITTED,,,NEVER,4442b23f-6864-4714-a098-73dee5cab2e9,SALE,87298,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
f6bb2d2d-0e5b-41d5-bcd8-a0f81eca5dad,0d8ef6d8-7f40-4c1c-b962-20fd765760e0,"2021-06-03 07:47:51.392489",AUTHORIZATION_FAILED,,,NEVER,3482cc44-40b6-4e03-a553-cf3f5eaaeda5,SALE,22717,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
2d7ce926-7dbe-4f8e-84a3-3454cf0848c0,c3713805-6217-4fdc-ade5-fc585f56ecac,"2021-06-03 07:47:51.405139",AUTHORIZATION_FAILED,,,NEVER,4442b23f-6864-4714-a098-73dee5cab2e9,SALE,87298,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
bad77761-d0ee-46c0-816b-45208ff53e1a,cda3a468-439d-4b87-b92d-7511bb0778ca,"2021-06-03 07:47:51.425039",,,,NEVER,c66b10ed-191a-48c5-b09f-46b23780f58a,SALE,88405,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
406c0094-0ca6-4d50-990a-e99d977dd10b,73b6f650-1554-4515-8d15-536b2f765030,"2021-06-03 07:47:51.452186",,,,NEVER,977d4244-cf82-4ded-8876-9ac569519d4b,SALE,95120,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
d1c3de25-3a92-4dd5-83c3-3ace40ee9d54,73b6f650-1554-4515-8d15-536b2f765030,"2021-06-03 07:47:51.457021",,,,NEVER,977d4244-cf82-4ded-8876-9ac569519d4b,SALE,95120,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
f13a596a-6356-4cf5-9096-a13d4317b9ba,6fdfd492-96c5-403f-b776-582681f5b50e,"2021-06-03 07:47:51.458953",,,,NEVER,35b19ec8-d532-46a8-ae7f-790564c7fde9,SALE,63861,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
e5d886b7-50c7-4c04-9a64-25846322d5e1,73b6f650-1554-4515-8d15-536b2f765030,"2021-06-03 07:47:51.462784",AUTHORIZATION_SUBMITTED,,,NEVER,977d4244-cf82-4ded-8876-9ac569519d4b,SALE,95120,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
cd46772b-1c99-4968-b90d-ea1d27c1c97d,6fdfd492-96c5-403f-b776-582681f5b50e,"2021-06-03 07:47:51.463894",,,,NEVER,35b19ec8-d532-46a8-ae7f-790564c7fde9,SALE,63861,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
834dc249-fe26-4908-8db8-303bcc3961f4,6fdfd492-96c5-403f-b776-582681f5b50e,"2021-06-03 07:47:51.470544",AUTHORIZATION_SUBMITTED,,,NEVER,35b19ec8-d532-46a8-ae7f-790564c7fde9,SALE,63861,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
be806f2f-da30-40a4-8e2b-6c003b69d0c3,73b6f650-1554-4515-8d15-536b2f765030,"2021-06-03 07:47:51.476579",AUTHORIZATION_FAILED,,,NEVER,977d4244-cf82-4ded-8876-9ac569519d4b,SALE,95120,GBP,776249f3-a050-579b-b525-55f232140c4b,PAYMENT_CARD
